Word,Found,Original Found,Close Matches
kuvasz,True,False,vas
labahoula,True,False,"laboulaye, labour"
labmaraner,True,False,"mariner, laborer, labarre"
labouts fairy wrasse,False,False,No close match found
labrabull,True,False,"clarabella, arabella, liberally"
labradane,True,False,"ariadne, laban, ardan"
labradoodle,True,False,"labrador, raddle, doodle"
labraheeler,True,False,"wheeler, laborer, labeled"
labrottie,True,False,"lottie, lattice, lamotte"
lace bug,True,False,"ladybug, lace"
lace monitor,True,False,"monitor, premonitory"
lagotto romagnolo,False,False,No close match found
lake sturgeon,True,False,"sturgeon, surgeon, surgeons"
lakeland terrier,True,False,enterpriser
lamancha goat,False,False,No close match found
lancashire heeler,True,False,lancashire
lancetfish,True,False,"lancet, lances, planets"
landseer newfoundland,True,False,newfoundland
lappet-faced vulture,False,False,No close match found
lapponian herder,False,False,No close match found
larder beetle,False,False,No close match found
large munsterlander,False,False,No close match found
laughing kookaburra,False,False,No close match found
lavender albino ball python,False,False,No close match found
lawnmower blenny,False,False,No close match found
lazarus lizard,True,False,lazarus
leaf-tailed gecko,False,False,No close match found
leafcutter ant,True,False,lieutenant
leafcutter bee,False,False,No close match found
least flycatcher,True,False,flycatcher
leatherback sea turtle,False,False,No close match found
leedsichthys,True,False,edicts
leghorn chicken,False,False,No close match found
leichhardts grasshopper,False,False,No close match found
lemon blast ball python,False,False,No close match found
lemon cuckoo bumblebee,False,False,No close match found
lemon shark,True,False,"lemons, leonard"
leonberger,True,False,"longer, lounger, tenderer"
leopard cat,True,False,"leopard, leopards, leonard"
leopard gecko,True,False,"leopard, leopards, leonardo"
leopard lizard,True,False,leopard
leopard tortoise,True,False,"tortoise, leopards"
leptocephalus,False,False,No close match found
lesser jacana,False,False,No close match found
lhasapoo,True,False,harpoon
lineback cattle,False,False,No close match found
lions mane jellyfish,False,False,No close match found
liopleurodon,False,False,No close match found
liopleurodon,False,False,No close match found
lipstick albino boa,False,False,No close match found
little brown bat,False,False,No close match found
little penguin,True,False,"penguin, littlepage"
livyatan,True,False,"litany, libyan, latian"
lizardfish,True,False,"lizards, lizard's, lizard"
lone star tick,False,False,No close match found
long-eared owl,False,False,No close match found
long-haired rottweiler,False,False,No close match found
long-tailed tit,False,False,No close match found
long-winged kite spider,False,False,No close match found
longfin mako shark,False,False,No close match found
longnose gar,True,False,"longears, looser, longer"
lowchen,True,False,"lowten, lichen, when"
luna moth caterpillar,True,False,"caterpillar, caterpillars"
lurcher,True,False,"lurched, lurch, richer"
lykoi cat,True,False,locate
lystrosaurus,True,False,"lustrous, taurus"
macaroni penguin,True,False,macaroni
macgillivrays warbler,False,False,No close match found
machaeroides,True,False,"machines, macaroni, heroines"
mackenzie valley wolf,False,False,No close match found
macrauchenia,True,False,"marchesa, rancheria, marcia"
madagascar jacana,True,False,madagascar
madagascar tree boa,True,False,madagascar
madora moth,True,False,"marmot, mammoth, dorothy"
magellanic penguin,False,False,No close match found
magnolia warbler,False,False,No close match found
magyarosaurus,True,False,magyars
mahi mahi (dolphin fish),False,False,No close match found
maiasaura,True,False,"mangasarian, mansur, maia's"
mal shi,True,False,"mash, walsh, smashing"
malayan civet,False,False,No close match found
malayan krait,False,False,No close match found
malayan tiger,False,False,No close match found
malchi,True,False,"malchus, machine, milch"
malteagle,True,False,"maltese, malta, eagle"
maltese mix,True,False,maltese
maltese shih tzu,False,False,No close match found
maltipom,True,False,"multiform, maelstrom, maltboy"
maltipoo,True,False,"tippoo, maltboy, malt"
mamushi snake,False,False,No close match found
man of war jellyfish,False,False,No close match found
manchester terrier,True,False,manchester
mandarin rat snake,False,False,No close match found
mangrove snake,True,False,greensnake
mantella frog,True,False,mantilla
marans chicken,True,False,chicken
marble fox,True,False,"marble, marbles, marrable"
maremma sheepdog,False,False,No close match found
margay,True,False,"mary, mara, margery"
marine iguana,True,False,marianna
marine toad,True,False,"marine, marina, martineau"
marsh frog,True,False,marsh
marsican brown bear,False,False,No close match found
masiakasaurus,False,False,No close match found
masked angelfish,False,False,No close match found
masked palm civet,False,False,No close match found
mastador,True,False,"ambassador, astor, mastodon"
mastiff mix,True,False,mastiff
mauzer,True,False,"maze, maur, maturer"
may beetle,True,False,"beetle, beetles, maybe"
mayan cichlid,False,False,No close match found
meagle,True,False,"eagle, meagre, meager"
mealworm beetle,False,False,No close match found
megalania,True,False,"melancolia, mania, galvanic"
megalochelys,True,False,"galoshes, maloney's"
megamouth shark,False,False,No close match found
meganeura,True,False,"megara, meaner, meander"
megatherium,True,False,"gatherum, gather, gathering"
meiolania,True,False,"melancolia, milan, mania"
mekong giant catfish,False,False,No close match found
mexican alligator lizard,False,False,No close match found
mexican black kingsnake,False,False,No close match found
mexican eagle (northern crested caracara),False,False,No close match found
mexican fireleg tarantula,False,False,No close match found
mexican free-tailed bat,False,False,No close match found
mexican mole lizard,False,False,No close match found
microraptor,True,False,"orator, captor, migratory"
midget faded rattlesnake,False,False,No close match found
miki,True,False,"miskin, mink, mimi"
milk snake,True,False,"mistake, snake, mistakes"
milkweed aphids,False,False,No close match found
mini labradoodle,False,False,No close match found
mini lop,True,False,"minion, minions"
miniature bull terrier,False,False,No close match found
miniature husky,True,False,"miniatures, miniature"
mississippi kite,True,False,mississippi
moccasin snake,True,False,"moccasins, moccasined, moccasin"
modern game chicken,False,False,No close match found
mojave ball python,False,False,No close match found
mojave rattlesnake,True,False,rattlesnake
mola mola (ocean sunfish),False,False,No close match found
mole crab (sand flea),False,False,No close match found
mole cricket,True,False,"cricket, crickets, cricketer"
mole snake,True,False,"snake, smolensk, rattlesnake"
molly,True,True,"molly, moll, morally"
mongrel,True,True,"mongrel, montreal, morsel"
monocled cobra,False,False,No close match found
monte iberia eleuth,False,False,No close match found
moon jellyfish,True,False,jellyfish
morkie,True,False,"more, moraine, yorke"
morpho butterfly,True,False,"butterfly, butterfly's"
mosasaurus,True,False,"scaurus, measures"
moscow watchdog,True,False,watchdog
mountain beaver,True,False,"mountaineer, mountaineers, mountaineer's"
mountain bluebird,True,False,"mountaineer, mountainside, mountaineers"
mountain cur,True,False,"mountain, mountainous, mountaineer"
mountain feist,True,False,"mountains, mountaineers, mountain's"
mourning gecko,True,False,"mourning, morning"
mourning warbler,True,False,mourning
mouse spider,True,False,"outsider, spider, outsiders"
mouse-deer (chevrotain),False,False,No close match found
mozambique spitting cobra,False,False,No close match found
mud snake,True,False,"snake, unmake, snakes"
mudi,True,False,"mud, maud, maudlin"
mudpuppy,True,False,puppy
mulga snake,True,False,mulgars
mullet fish,True,False,"mullet, mullins, cuttlefish"
muskellunge (muskie),False,False,No close match found
mussurana snake,False,False,No close match found
muttaburrasaurus,False,False,No close match found
muttaburrasaurus,False,False,No close match found
nabarlek,True,False,"abrek, unable, enable"
naegleria,True,False,"valeria, algeria, managerial"
natterjack,True,False,"attack, attract, attacks"
neapolitan mastiff,True,False,neapolitan
nebelung,True,False,"kneeling, belong, rebelling"
nelore cattle,True,False,forecastle
neon tetra,True,False,"frontera, enter"
neptune grouper,False,False,No close match found
netherland dwarf rabbit,False,False,No close match found
new hampshire red chicken,False,False,No close match found
newfoundland,True,True,"newfoundland, newland, wonderland"
newfypoo,True,False,newport
nguni cattle,True,False,cattle
nicobar pigeon,False,False,No close match found
nigerian goat,False,False,No close match found
night adder,True,False,"nightmare, tighter, nightmares"
night heron,True,False,"nighthound, nightgown, enlighten"
night snake,True,False,"nightingale, nights, nightmare"
nile crocodile,True,False,"crocodile, crocodiles, crocodile's"
nile monitor,True,False,"monitor, premonitory"
nile perch,True,False,"perch, leper, leech"
no see ums,True,False,"seems, noses"
norfolk terrier,False,False,No close match found
norrbottenspets,False,False,No close match found
north american black bear,False,False,No close match found
northern alligator lizard,False,False,No close match found
northern cardinal,True,False,international
northern flicker,True,False,northern
northern fur seal,False,False,No close match found
northern inuit dog,False,False,No close match found
northern jacana,True,False,northern
northern pintail,True,False,northern
northern potoo,True,False,"northernmost, northern, norther"
northern screamer,False,False,No close match found
northern water snake,True,False,northeastern
norway rat,True,False,norway
norwegian buhund,True,False,"norwegian, norwegians"
norwegian elkhound,True,False,norwegian
norwegian forest,True,False,"norwegians, norwegian"
norwegian lundehund,False,False,No close match found
norwich terrier,False,False,No close match found
nose-horned viper,False,False,No close match found
nova scotia duck tolling retriever,False,False,No close match found
nubian goat,True,False,"nubian, nubians"
numbat,True,False,"numb, numa, rubato"
nuralagus,True,False,"euryalus, uranus, analogous"
nut weevil,False,False,No close match found
oak toad,True,False,toad
ocean perch,True,False,"cleaner, cheaper"
ocean whitefish,True,False,whitefish
ocellated turkey,False,False,No close match found
oenpelli python,False,False,No close match found
oilfish,True,False,"wolfish, goldfish, polish"
old english sheepdog,False,False,No close match found
old house borer,True,False,housebreaker
oleander hawk moth,False,False,No close match found
olingo,True,False,"lingo, ogling, ling"
olive baboon,True,False,baboon
olive python,True,False,liveth
olive sea snake,False,False,No close match found
olm,True,False,"ol, volume, tom"
olympic marmot,True,False,"olympic, olympia"
onagadori chicken,False,False,No close match found
onager,True,False,"longer, younger, voyager"
opabinia,True,False,"abyssinia, pani, pain"
opaleye (rudderfish),False,False,No close match found
oranda goldfish,True,False,goldfish
orange baboon tarantula,False,False,No close match found
orange dream ball python,False,False,No close match found
orange roughy ,False,False,No close match found
orange spider,True,False,"oranges, consider"
orange tanager (orange-headed tanager),False,False,No close match found
orange-crowned warbler,False,False,No close match found
orb weaver,True,False,"weaver, beaver, weavers"
orchid dottyback,False,False,No close match found
oregon spotted frog,False,False,No close match found
ori-pei,True,False,"ripe, tripe, riper"
oribi,True,False,"orbit, rib, orb"
oriental cockroach,False,False,No close match found
oriental dwarf kingfisher,False,False,No close match found
orinoco crocodile,True,False,"crocodile, crocodiles"
ornate bichir,False,False,No close match found
ornate black-tailed rattlesnake,False,False,No close match found
ornate box turtle,False,False,No close match found
ornithocheirus,False,False,No close match found
ornithomimus,True,False,"thomisus, anthemius"
ortolan bunting,True,False,"taunting, flaunting"
oscar fish,True,False,"starfish, scarfs, scars"
ostracod,True,False,"traced, strode, strand"
otterhound,True,False,"deerhound, motherhood, tottered"
oviraptor,True,False,"orator, vibratory, oratory"
owl butterfly,True,False,"butterfly, butterfly's, utterly"
owlfly (ascalaphidae),False,False,No close match found
oxpecker,True,False,"woodpecker, woodpeckers, rocker"
oyster toadfish,False,False,No close match found
ozark bass,False,False,No close match found
pachycephalosaurus,False,False,No close match found
pacific coast tick,False,False,No close match found
pacific sleeper shark,False,False,No close match found
pacific spaghetti eel,False,False,No close match found
pademelon,True,False,"penelon, watermelon, melon"
painted bunting,True,False,"painting, paintings, inventing"
painted turtle,True,False,"painter, painted"
palaeoloxodon namadicus,False,False,No close match found
palaeophis,True,False,"palais, palaces, pales"
paleoparadoxia,True,False,"paradoxical, paradox, leopard"
palm rat,True,False,"palmer, palate, part"
palo verde beetle,False,False,No close match found
panda pied ball python,False,False,No close match found
pantaloon bee,True,False,"pantaloon, pantaloons"
panthera atrox (american lion),False,False,No close match found
papillon mix,True,False,papillon
paradise flying snake,False,False,No close match found
parasaurolophus,True,False,parasols
parrot snake,True,False,"partake, parrots, partakes"
parrotlet,True,False,"partlet, parrot, parole"
parson russell terrier,False,False,No close match found
parti schnauzer,True,False,"parishioner, parishioners"
patagonian mara,True,False,"patagonian, patagonians, patagonia"
patagotitan,True,False,"patagonian, patagonians, patagonia"
patas monkey,True,False,"patrimony, parsimony, monkey"
patterdale terrier,False,False,No close match found
pea puffer,False,False,No close match found
peacock bass,True,False,"peacocks, peacock's, peacock"
peacock butterfly,True,False,butterfly
peacock spider,True,False,"peacocks, peacock's, reconsider"
peagle,True,False,"eagle, pegler, pealed"
peekapoo,True,False,"peep, peek, papoose"
pekingese,True,False,"pekinese, peking, perkins"
pelagornis,True,False,"peonies, pelagia, agonies"
pelagornithidae,False,False,No close match found
pelycosaurs,True,False,"enclosures, delacour's, belcour"
pennsylvania wood cockroach,False,False,No close match found
peppered moth,True,False,"peppered, peppermint"
peppermint angelfish,True,False,peppermint
perch fish,True,False,"perish, perches, perishes"
père davids deer,False,False,No close match found
peringueys adder,True,False,ringleader
perro de presa canario,False,False,No close match found
persian,True,True,"persian, persians, persia"
peruvian guinea pig,False,False,No close match found
peruvian inca orchid,False,False,No close match found
pesquets parrot (dracula parrot),False,False,No close match found
petit basset griffon vendéen,False,False,No close match found
petite goldendoodle,False,False,No close match found
pharaoh hound,True,False,"pharaoh, profound, pharaohs"
pheasant-tailed jacana,False,False,No close match found
philippine cobra,True,False,"philippine, philippines, philippe"
phoenix chicken,True,False,"phoenician, phoenicians, phoenicia"
phorusrhacos,False,False,No close match found
phytosaurs,True,False,"yours, tours, pours"
picardy spaniel,False,False,No close match found
pictus catfish,False,False,No close match found
piebald dachshund,False,False,No close match found
pied ball python,False,False,No close match found
pied tamarin,True,False,pitman
pied-billed grebe,False,False,No close match found
pig-nosed turtle,False,False,No close match found
pike fish,True,False,"pinkish, pikes, whitefish"
pinacate beetle,False,False,No close match found
pine beetle,True,False,"beetle, beetles"
pine snake,True,False,"pinnace, snake, pinnacle"
pine snake,True,False,"pinnace, snake, pinnacle"
pink fairy armadillo,False,False,No close match found
pink toed tarantula,False,False,No close match found
pink-necked green pigeon,False,False,No close match found
pipe snake,True,False,"snake, pipes"
pitador,True,False,"pandora, tudor, trapdoor"
pitsky,True,False,"pity, pits, spits"
plains hognose snake,False,False,No close match found
platinum arowana,True,False,platinum
platybelodon,True,False,"platoon, played, plated"
pliosaur,True,False,"pour, posture, pisa"
plott hound mix,False,False,No close match found
plott hounds,True,False,"bloodhounds, thousands, pounds"
plymouth rock chicken,False,False,No close match found
pocket beagle,True,False,pocketed
pocket pitbull,True,False,pocketful
podenco canario,False,False,No close match found
pointer,True,True,"pointer, pointers, printer"
pointer mix,True,False,"pointer, intermixed, pointers"
polacanthus,True,False,"pontus, plants, planets"
polish chicken,True,False,"polishing, chicken"
polish lowland sheepdog,False,False,No close match found
polish tatra sheepdog,False,False,No close match found
polka dot stingray,False,False,No close match found
pollock fish,True,False,"pollock, polish"
polyphemus moth,True,False,polyphemus
pomapoo,True,False,"popopo, popolo, pomp"
pomchi,True,False,"pouch, porch, epoch"
pomeagle,True,False,"eagle, ptomel, pommel"
pomeranian mix,False,False,No close match found
pompano fish,True,False,"womanish, popish, companies"
pomsky,True,False,"posy, poky, prosy"
pond skater,True,False,"poster, ponder, pounder"
poochon,True,False,"poncho, pooh, procyon"
poogle,True,False,"poodle, pool, pole"
pool frog,True,False,popolo
porbeagle shark,False,False,No close match found
porcupinefish,True,False,"porcupines, porcupine, occupies"
portuguese podengo,True,False,portuguese
potoo,True,False,"pontoon, porto, protocol"
powderpost beetle,False,False,No close match found
procoptodon,True,False,"promotion, proscription, proportion"
psittacosaurus,True,False,scaurus
psittacosaurus,True,False,scaurus
pteranodon,True,False,"afternoon, tendons, rangoon"
pudelpointer,True,False,"pointer, splinter, pointers"
puertasaurus,True,False,"taurus, pleasures, peasmarsh"
pug mix,False,False,No close match found
pugapoo,True,False,"papoose, bugaboo"
pugshire,True,False,"shire, ploughshare, pushmi"
puli,True,False,"pulpit, public, apulia"
pumi,True,False,"pushmi, pumice, pump"
pumpkin patch tarantula,False,False,No close match found
purple emperor butterfly,False,False,No close match found
purple tarantula,True,False,"proletariat, proletarian"
purussaurus,True,False,"pursuers, prussians, pressures"
puss caterpillar,True,False,"caterpillar, caterpillars"
puss moth,True,False,"smooth, psmith"
pygmy hippopotamus,True,False,hippopotamus
pygmy marmoset (finger monkey),False,False,No close match found
pygmy python,False,False,No close match found
pygmy rattlesnake,True,False,rattlesnake
pygmy shark,False,False,No close match found
pygora goat,False,False,No close match found
pyjama shark,True,False,pyjamas
pyrador,True,False,"pyramid, praetor, paradox"
pyredoodle,True,False,"poodle, doodle, peddler"
pyrenean mastiff,False,False,No close match found
pyrenean shepherd,False,False,No close match found
pyrosome,True,False,"prose, uprose, roscoe"
quahog clam,False,False,No close match found
queen snake,True,False,"greensnake, queens, quesnel"
quetzalcoatlus northropi,False,False,No close match found
quoll,True,False,"quill, quell, ull"
raccoon dog,False,False,No close match found
racer snake,True,False,"rattlesnake, greensnake"
radiated tortoise,False,False,No close match found
ragamuffin,True,True,"ragamuffin, ragamuffins, muffin"
ragdoll,True,False,"roll, doll, randall"
raggle,True,False,"draggled, wragge, ragged"
rainbow boa,True,False,"rainbow, rainbows, rainbow's"
rainbow grasshopper (dactylotum bicolor),False,False,No close match found
rainbow kribs (kribensis),False,False,No close match found
rainbow shark,True,False,"rainbows, rainbow's, rainbow"
rat snakes,True,False,"rattlesnake, snakes, snake's"
red ackie monitor,False,False,No close match found
red aphids,True,False,"rapids, reads, rapid"
red diamondback rattlesnake,False,False,No close match found
red drum fish,True,False,reddish
red finch,True,False,"finch, wrench, trench"
red kite,True,False,"credited, recite, edited"
red knee tarantula,False,False,No close match found
red nose pit bull,False,False,No close match found
red paper wasp,True,False,reapers
red racer snake,False,False,No close match found
red spitting cobra,False,False,No close match found
red star chicken,True,False,stricken
red tail boa (common boa),False,False,No close match found
red wolf,True,False,"rudolf, wolf, rodolfo"
red-bellied black snake,False,False,No close match found
red-bellied woodpecker,False,False,No close match found
red-billed quelea bird,False,False,No close match found
red-eared slider,False,False,No close match found
red-eyed tree frog,False,False,No close match found
red-footed tortoise,False,False,No close match found
red-handed tamarin,False,False,No close match found
red-headed vulture,False,False,No close match found
red-lipped batfish,False,False,No close match found
red-shouldered hawk,True,False,shouldered
red-tailed cuckoo bumblebee,False,False,No close match found
red-winged blackbird,False,False,No close match found
redback spider,True,False,reconsider
redbone coonhound,False,False,No close match found
redcap chicken,True,False,chicken
redear sunfish,True,False,sunfish
redhump eartheater,False,False,No close match found
redtail catfish,False,False,No close match found
regal jumping spider,False,False,No close match found
repenomamus,True,False,"tremendous, repents, repeats"
rex rabbit,True,False,"rabbit, rabbits, rabbit's"
rhamphosuchus,False,False,No close match found
rhino beetle,True,False,beetle
rhino viper,True,False,"riviere, rhinoceros, hanover"
rhode island red chicken,False,False,No close match found
rhodesian ridgeback,False,False,No close match found
rhombic egg-eater snake,False,False,No close match found
ribbon eel,True,False,"ribbon, ribbons"
ribbon snake,True,False,"ribbons, ribbon"
rim rock crowned snake,False,False,No close match found
ring-billed gull,False,False,No close match found
ringed kingfisher,True,False,kingfisher
rinkhals snake,False,False,No close match found
river turtle,True,False,"overture, turtle, overtures"
robber flies,True,False,"robberies, robbers, shrubberies"
rock bass,True,False,"rocks, frocks"
rock crab,True,False,"rocca, rocker"
rock python,True,False,procyon
rockhopper penguin,False,False,No close match found
rodents,True,True,"rodents, rents, rhodes"
root aphids,True,False,rapids
rose-breasted grosbeak,False,False,No close match found
rosy boa,True,False,"rowboat, rosy, rostova"
rotterman,True,False,"rotten, rotterdam, trotter"
rottle,True,False,"throttle, rotten, rotted"
rottsky,True,False,"rosy, vronsky, trotzky"
rottweiler mix,False,False,No close match found
rough earth snake,False,False,No close match found
rough green snake,True,False,greensnake
rough-legged hawk (rough-legged buzzard),False,False,No close match found
rove beetle,True,False,"beetle, beetles"
royal penguin,True,False,"penguin, penguins"
rubber boa,True,False,"rubber, rubbers"
ruby-crowned kinglet,False,False,No close match found
ruby-throated hummingbird,False,False,No close match found
rufous hummingbird,False,False,No close match found
russels viper,False,False,No close match found
russell terrier,False,False,No close match found
russian bear dog,False,False,No close match found
russian tortoise,True,False,"tortoise, russians"
saanen goat,True,False,scapegoat
saarloos wolfdog,False,False,No close match found
saber-toothed tiger,False,False,No close match found
sable black german shepherd,False,False,No close match found
sable ferret,True,False,ferret
sable german shepherd,False,False,No close match found
saddleback caterpillar,True,False,caterpillar
saint berdoodle,False,False,No close match found
saint shepherd,True,False,"shepherd, swineherd, shepherds"
salmon shark,True,False,"salmons, salons, salmon"
sambar,True,False,"saba, samovar, samaria"
samoyed,True,False,"sayed, swayed, stayed"
san francisco garter snake,False,False,No close match found
sand lizard,True,False,"standard, spaniard, scandalized"
sand viper,True,False,"stander, slander, sanders"
sandworm,True,False,"sandford, random, candor"
saola,True,False,"sola, sala, spatola"
sapsali,True,False,"saps, sapling, staal"
sarcosuchus,True,False,"couches, bacchus"
sardines,True,True,"sardines, sardine, tardiness"
sarkastodon,True,False,"mastodon, separation, ralston"
sarplaninac,True,False,"scarlatina, spinach, sharpening"
sarus crane,True,False,"sausage, ascagne, arrange"
satanic leaf-tailed gecko,False,False,No close match found
saturniidae moth,False,False,No close match found
sauropoda,True,False,"saturday, saturdays, aurora"
sauropoda,True,False,"saturday, saturdays, aurora"
savanna goat,True,False,"savannah, savant"
savannah monitor,True,False,savannah
savannah sparrow,True,False,savannah
savu python,False,False,No close match found
saw-scaled viper,False,False,No close match found
scale-crested pygmy tyrant,False,False,No close match found
scaleless ball python,False,False,No close match found
scallops,True,False,"scollops, scalps, scalloped"
scarab beetle,True,False,"scribble, scramble"
scarlet kingsnake,True,False,scarlatina
schapendoes,True,False,"spends, shapes, shaped"
schneagle,True,False,"snagley, shingle, changeable"
schnoodle,True,False,"schooled, school, noodle"
scimitar-horned oryx,False,False,No close match found
scissor-tailed flycatcher,False,False,No close match found
scorpion fish,True,False,"scorpions, scorpion, cornish"
scotch collie,False,False,No close match found
scottish deerhound,True,False,deerhound
scottish fold cat,False,False,No close match found
scottish terrier,True,False,scottish
scrotum frog,False,False,No close match found
scutosaurus,True,False,"scaurus, taurus, sculptors"
sea dragon,True,False,"dragon, aragon, pendragon"
sea eagle,True,False,"eagle, steerage, steele"
sea roach,True,False,"search, sarah, roach"
sea spider,True,False,"seaside, spider, easier"
sea trout,True,False,"trout, strut, stout"
sealyham terrier,False,False,No close match found
sedge warbler,True,False,warbler
sehuencas water frog,False,False,No close match found
senegal parrot,False,False,No close match found
senepol cattle,True,False,seattle
sequined spider,False,False,No close match found
seymouria,True,False,"seymour, syria, senorita"
shantungosaurus,False,False,No close match found
sharp-shinned hawk,False,False,No close match found
sharp-tailed snake,False,False,No close match found
shastasaurus,True,False,"taurus, shasta"
sheepadoodle,True,False,"saddle, poodle, paddle"
sheepshead fish,True,False,"sheepish, shepherds"
shepadoodle,True,False,"saddle, poodle, paddle"
shepkita,True,False,"sepia, sheila, sheepskin"
shepweiler,True,False,"wheeler, shelter, shelfer"
shiba inu,False,False,No close match found
shiba inu mix,False,False,No close match found
shichi,True,False,"sich, which, hitch"
shih poo,True,False,ship
shih tzu mix,False,False,No close match found
shikoku,True,False,"sioux, shout, shook"
shiloh shepherd,True,False,"shepherd, philosopher, shepherds"
shiranian,True,False,"shining, thracian, siberian"
shoebill stork,False,False,No close match found
shollie,True,False,"sallie, mollie, hollis"
short-eared owl,True,False,"shortened, shoreward"
short-faced bear,False,False,No close match found
shortfin mako shark,False,False,No close match found
siamese,True,True,"siamese, soames, shames"
siberian,True,True,"siberian, siberia, iberian"
siberian ibex,True,False,"siberian, siberia, iberian"
siberian retriever,False,False,No close match found
siberpoo,True,False,"liverpool, sisterhood, siberia"
sichuan takin (tibetan takin),False,False,No close match found
sika deer,True,False,"spider, slider, skewer"
silken windhound,False,False,No close match found
silkie chicken,True,False,chicken
silky shark,True,False,skylark
silver dollar,True,False,"silverware, silvered"
silver labrador,True,False,"labrador, silverbridge"
simbakubwa,True,False,simba
sinosauropteryx,False,False,No close match found
sivatherium,True,False,"gatherum, sanitarium, interim"
six-eyed sand spiders,False,False,No close match found
sixgill shark,False,False,No close match found
skate fish,True,False,"skates, selfish, starfish"
skeleton tarantula,False,False,No close match found
skink lizard,True,False,lizard
skye terrier,True,False,"terrier, terriers, enterpriser"
sleeper shark,True,False,"sleepers, sleeper's, sleeper"
slovak cuvac,False,False,No close match found
slow worm,True,False,"silkworm, snowstorm, slower"
smilosuchus,True,False,"slouch, malchus"
smokybrown cockroach,False,False,No close match found
smooth earth snake,False,False,No close match found
smooth fox terrier,False,False,No close match found
smooth green snake,True,False,greensnake
smooth hammerhead shark,False,False,No close match found
smooth snake,True,False,"soothsayer, smoothness, smoother"
snook fish,True,False,"sunfish, snobbish, nooks"
snorkie,True,False,"snore, sortie, snores"
snouted cobra,False,False,No close match found
snow bunting,True,False,"snowing, bunting, spouting"
snowberry clearwing moth,False,False,No close match found
snowflake eel,True,False,"snowflakes, snowfall"
snowshoe,True,False,"snows, snowed, snooze"
soldier beetle,True,False,"soldierly, soldier"
somali,True,False,"solid, small, shoal"
song sparrow,True,False,"sparrow, sparrows, sorrow"
south china tiger,True,False,southminster
southeastern blueberry bee,True,False,southeasterly
southern black racer,True,False,southerner
southern flannel moth,True,False,southernmost
southern hognose snake,False,False,No close match found
southern house spider,False,False,No close match found
southern pacific rattlesnake,False,False,No close match found
spanador,True,False,"pandora, splendor, spaniard"
spanish goat,True,False,spanish
spanish mastiff,False,False,No close match found
spanish water dog,False,False,No close match found
sparrowhawk,True,False,"sparrow, sparrows"
speckled kingsnake,False,False,No close match found
spectacled bear,True,False,"spectacled, spectacular, spectacle"
spider ball python,False,False,No close match found
spider beetle,False,False,No close match found
spider wasp,True,False,"spiders, spider's, sideways"
spider-tailed horned viper,False,False,No close match found
spinner shark,True,False,sinners
spinone italiano,False,False,No close match found
spinosaurus,True,False,"spinsters, splendours, sinuous"
spiny bush viper,False,False,No close match found
spiny hill turtle,False,False,No close match found
spixs macaw,False,False,No close match found
spongy moth,True,False,spongy
spongy moth,True,False,spongy
spotted bass,True,False,"spotted, spotless, potted"
spotted gar,True,False,"spotted, potter, potted"
spotted garden eel,False,False,No close match found
spotted lanternfly,False,False,No close match found
spotted python,True,False,spotted
spotted skunk,True,False,spotted
springador,True,False,"springer, spring, syringa"
springerdoodle,True,False,"springer, springer's, spindle"
squash bee,True,False,"squashes, squashed, squash"
squash beetle,True,False,"squashes, squashed, squabble"
squirrelfish,True,False,"squirrels, squirrel, squires"
sri lankan elephant,False,False,No close match found
stabyhoun,True,False,"stamboul, strabo, abound"
standard schnauzer,True,False,"standards, standardized"
stargazer fish,True,False,"starfish, triggerfish"
steelhead salmon,False,False,No close match found
stellers sea cow,False,False,No close match found
stiletto snake,True,False,"stiletto, stilton"
stone crab,True,False,"stronger, stone"
stonechat,True,False,"stone, somewhat, trenchant"
stoplight loosejaw,False,False,No close match found
strawberry hermit crab,False,False,No close match found
striped rocket frog,False,False,No close match found
stromatolite,True,False,"tomatoes, tomato, strait"
stupendemys,True,False,"suspenders, stupendous, suspends"
styracosaurus,True,False,"scaurus, syracuse"
suchomimus,True,False,"thomisus, succours, comus"
sulcata tortoise,True,False,tortoise
sultan chicken,True,False,"thicken, slacken, chicken"
sumatran elephant,False,False,No close match found
sumatran orangutan,False,False,No close match found
sumatran rhinoceros,True,False,rhinoceros
sumatran tiger,True,False,"stranger, strangers, surcantine"
sunbeam snake,True,False,"sunbeams, sunbeam, namesake"
sunset ball python,False,False,No close match found
super pastel ball python,False,False,No close match found
supersaurus,True,False,"superfluous, superiors, supernatural"
superworm,True,False,"superior, superiors, perform"
sussex chicken,True,False,chicken
swai fish,True,False,"waifs, swish, starfish"
swainsons hawk,True,False,swainson
swallowtail butterfly,False,False,No close match found
swallowtail caterpillar,False,False,No close match found
swedish elkhound,False,False,No close match found
swedish lapphund,False,False,No close match found
swedish vallhund,False,False,No close match found
syrian hamster,True,False,syrians
taco terrier,True,False,"terrier, coterie, terriers"
tailless whip scorpion,False,False,No close match found
taimen fish,True,False,"tarnish, stamens"
tamaskan,True,False,"makan, damask, alaska"
tang,True,True,"tang, twang, tangs"
tangerine leopard gecko,False,False,No close match found
tapanuli orangutan,False,False,No close match found
tarantula hawk,False,False,No close match found
tarbosaurus,True,False,"arbours, tartarus, harbours"
tasmanian tiger,False,False,No close match found
tasmanian tiger snake,False,False,No close match found
tawny frogmouth,False,False,No close match found
tawny mining bee,False,False,No close match found
teacup maltese,True,False,"teacups, maltese"
